,molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
1235,CHEMBL4874275,CNS(=O)(=O)c1cc(-c2nnn[nH]2)c(NCc2ccco2)cc1Cl,intermediate,368.80600000000004,1.6332999999999993,3.0,7.0,4.151934104596008
1236,CHEMBL4864237,O=C(O)c1ccc(F)cc1NCc1ccco1,intermediate,235.214,2.729000000000001,2.0,3.0,3.8875961072821257
1237,CHEMBL4858866,O=C(O)c1ccc(Br)cc1NCc1ccco1,inactive,296.12,3.352400000000001,2.0,3.0,3.8112964518815713
1238,CHEMBL4858198,OC(c1ccc(F)cc1NCc1ccco1)C(F)(F)F,inactive,289.22799999999995,3.626500000000001,2.0,3.0,3.8151666660666463
1239,CHEMBL4848389,COc1ccc(C(O)C(F)(F)F)c(NCc2cscn2)c1,intermediate,318.31999999999994,3.3595000000000015,2.0,5.0,3.887093509746686
1240,CHEMBL4846102,O=c1c2cc(NCc3ccccc3O)ccc2nc2n1CCC2,intermediate,307.3530000000001,2.660400000000001,2.0,4.0,5.328827157284917
1241,CHEMBL4871074,O=c1c2cc(NCc3cccc(Br)c3O)ccc2nc2n1CCC2,active,386.2490000000002,3.422900000000002,2.0,4.0,5.078833949362261
1242,CHEMBL4876164,O=c1c2cc(NCc3ccc(Cl)cc3O)ccc2nc2n1CCC2,inactive,341.7980000000002,3.3138000000000014,2.0,4.0,5.153662887870195
1243,CHEMBL4874834,COc1cccc(CNc2ccc3nc4n(c(=O)c3c2)CCC4)c1O,active,337.37900000000013,2.669000000000001,2.0,5.0,5.376750709602099
1244,CHEMBL4871454,O=c1c2cc(NCc3cc(Br)ccc3O)ccc2nc2n1CCC2,active,386.2490000000002,3.422900000000002,2.0,4.0,5.117475462045119
1245,CHEMBL4861468,O=c1c2cc(NCc3cc(F)ccc3O)ccc2nc2n1CCC2,active,325.34300000000013,2.799500000000001,2.0,4.0,5.200659450546418
1246,CHEMBL4852660,COc1ccc(CNc2ccc3nc4n(c(=O)c3c2)CCC4)c(O)c1,intermediate,337.37900000000013,2.6690000000000005,2.0,5.0,5.407823242604133
1247,CHEMBL4849288,Cc1cc2nc3n(c(=O)c2cc1NCc1ccccc1O)CCC3,intermediate,321.38000000000017,2.968820000000001,2.0,4.0,5.293282217663241
1248,CHEMBL4879281,Cc1cc2nc3n(c(=O)c2cc1NCc1cccc(Br)c1O)CCC3,intermediate,400.2760000000002,3.731320000000002,2.0,4.0,5.032920265855503
1249,CHEMBL4875354,Cc1cc2nc3n(c(=O)c2cc1NCc1ccc(Cl)cc1O)CCC3,intermediate,355.82500000000016,3.622220000000002,2.0,4.0,5.214670164989233
1250,CHEMBL4870217,COc1cccc(CNc2cc3c(=O)n4c(nc3cc2C)CCC4)c1O,active,351.4060000000002,2.9774200000000017,2.0,5.0,5.370590400897281
1251,CHEMBL4853059,Cc1cc2nc3n(c(=O)c2cc1NCc1cc(Br)ccc1O)CCC3,active,400.2760000000002,3.731320000000002,2.0,4.0,5.132532512140949
1252,CHEMBL4856085,Cc1cc2nc3n(c(=O)c2cc1NCc1cc(F)ccc1O)CCC3,intermediate,339.3700000000002,3.107920000000002,2.0,4.0,5.198596289982645
1253,CHEMBL4860689,COc1ccc(CNc2cc3c(=O)n4c(nc3cc2C)CCC4)c(O)c1,active,351.4060000000002,2.9774200000000013,2.0,5.0,5.492144128304169
1254,CHEMBL497,Oc1c(I)cc(Cl)c2cccnc12,inactive,305.502,3.1984000000000004,1.0,2.0,5.008773924307505
1255,CHEMBL4845912,COc1c(O)c(O)c(C(=O)O)c(C)c1C/C=C(\C)CC/C=C(\C)CCC=C(C)C,inactive,402.53100000000023,6.074720000000006,3.0,4.0,5.180456064458132
1256,CHEMBL4847749,COC(=O)c1c(C)cc(O)c(C/C=C(\C)CCCC2=C/C(=C\C(C)(C)O)OC2=O)c1O,inactive,430.4970000000002,3.9899200000000046,3.0,7.0,4.39040559077478
1257,CHEMBL4846858,C/C(=C\Cc1c(O)cc(C)c(C(=O)O)c1O)CCCC1=C/C(=C\C(C)(C)O)OC1=O,inactive,416.4700000000002,3.9015200000000028,4.0,6.0,4.289036881004725
1258,CHEMBL4871044,C/C(=C\Cc1c(O)cc(C)c(C(=O)O)c1O)CC/C=C(\C)CC[C@H](O)C(C)(C)O,inactive,406.5190000000002,4.231720000000004,5.0,5.0,4.273272790973428
1259,CHEMBL487804,CC(C)=CCC/C(C)=C/CC/C(C)=C/Cc1c(O)cc(C)cc1O,inactive,328.49600000000004,6.367920000000007,2.0,2.0,3.82739706879014
1260,CHEMBL513978,CC(C)=CCC/C(C)=C/CC/C(C)=C/Cc1c(O)cc(C)c(C(=O)O)c1O,inactive,372.5050000000001,6.066120000000007,3.0,3.0,4.692503962086787
1261,CHEMBL4877566,COC(=O)c1c(C)c(C/C=C(\C)CC/C=C(\C)CCC=C(C)C)c(OC)c(O)c1O,inactive,416.5580000000002,6.163120000000007,2.0,5.0,4.298432014944073
1262,CHEMBL164,O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12,inactive,318.237,1.6935999999999998,6.0,8.0,5.00436480540245
1263,CHEMBL378225,C[C@@H](NC(=O)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2CC2)cc(N(C)S(C)(=O)=O)c1)c1ccccc1,inactive,578.7350000000002,3.027400000000002,4.0,6.0,4.0
1264,CHEMBL4850546,O=S(=O)(c1ccccc1)n1ccc2c(OCCNCCNc3c4c(nc5ccccc35)CCCC4)cccc21,inactive,540.6890000000003,5.385800000000005,2.0,6.0,5.958607314841775
1265,CHEMBL4845823,CCN(C)C(=O)Oc1cccc(CNCCNCCOc2cccc3c2ccn3S(=O)(=O)c2ccccc2)c1,inactive,550.6810000000003,4.087000000000002,2.0,7.0,5.860120913598763
1266,CHEMBL1091513,O=S(=O)(NC1CCC(c2cc(F)ccc2F)(S(=O)(=O)c2ccc(Cl)cc2)CC1)C(F)(F)F,inactive,517.9250000000002,4.669200000000003,1.0,4.0,9.301029995663981
1267,CHEMBL1091513,O=S(=O)(NC1CCC(c2cc(F)ccc2F)(S(=O)(=O)c2ccc(Cl)cc2)CC1)C(F)(F)F,intermediate,517.9250000000002,4.669200000000003,1.0,4.0,9.301029995663981
1268,CHEMBL1091513,O=S(=O)(NC1CCC(c2cc(F)ccc2F)(S(=O)(=O)c2ccc(Cl)cc2)CC1)C(F)(F)F,intermediate,517.9250000000002,4.669200000000003,1.0,4.0,9.187086643357144
1269,CHEMBL4558518,CC(C)(C)OC(=O)N1CCCC1CNC1CCC(c2cc(F)ccc2F)(S(=O)(=O)c2ccc(Cl)cc2)CC1,intermediate,569.114,6.219100000000006,1.0,5.0,5.795880017344075
1270,CHEMBL3609749,COc1cc(-c2cn([C@H]3CCc4c(F)cccc4N(CC(F)(F)F)C3=O)nn2)ccc1-n1cnc(C)c1,intermediate,514.4830000000002,4.6697200000000025,0.0,5.0,7.508638306165727
1271,CHEMBL3609749,COc1cc(-c2cn([C@H]3CCc4c(F)cccc4N(CC(F)(F)F)C3=O)nn2)ccc1-n1cnc(C)c1,intermediate,514.4830000000002,4.6697200000000025,0.0,5.0,6.882728704344236
1272,CHEMBL4752561,COc1cc(-c2cn([C@H]3CCc4ccccc4N(CC(F)(F)F)C3=O)nn2)ccc1-n1ccc(C)n1,inactive,496.4930000000001,4.530620000000003,0.0,5.0,5.0
1273,CHEMBL4752561,COc1cc(-c2cn([C@H]3CCc4ccccc4N(CC(F)(F)F)C3=O)nn2)ccc1-n1ccc(C)n1,inactive,496.4930000000001,4.530620000000003,0.0,5.0,5.0
1274,CHEMBL2152899,C[C@@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)Cn2c(C#N)cnc2C(N)=N1,active,414.4040000000002,2.0471600000000003,2.0,7.0,8.481486060122112
1275,CHEMBL5085521,C[C@@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)Cn2cc(C#N)nc2C(N)=N1,intermediate,414.4040000000002,2.04716,2.0,7.0,8.070581074285707
1276,CHEMBL5088449,C[C@@]1(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)Cn2c(C#N)cnc2C(N)=N1,intermediate,407.3840000000002,2.31458,2.0,6.0,7.8996294548824375
1277,CHEMBL5075933,C[C@@]1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)Cn2c(C#N)cnc2C(N)=N1,intermediate,423.8390000000002,2.82888,2.0,6.0,8.443697499232712
1278,CHEMBL5073381,COc1cnc(C(=O)Nc2ccc(F)c([C@]3(C)Cn4c(C#N)cnc4C(N)=N3)c2)cn1,intermediate,420.40800000000013,1.5790799999999998,2.0,8.0,8.200659450546418
1279,CHEMBL5084378,C[C@@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)Cn2nc(C#N)cc2C(N)=N1,intermediate,414.4040000000002,2.0471600000000003,2.0,7.0,9.0
1280,CHEMBL5085412,C[C@@]1(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)Cn2nc(C#N)cc2C(N)=N1,intermediate,407.3840000000002,2.3145799999999994,2.0,6.0,8.585026652029182
1281,CHEMBL5093303,C[C@@]1(c2cc(NC(=O)c3ccc(OC(F)F)cn3)ccc2F)Cn2nc(C#N)cc2C(N)=N1,intermediate,455.4000000000002,2.7768800000000002,2.0,7.0,9.0
1282,CHEMBL5093195,Cc1nc(C(=O)Nc2ccc(F)c([C@]3(C)Cn4nc(C#N)cc4C(N)=N3)c2)co1,intermediate,393.3820000000001,2.0769,2.0,7.0,8.318758762624412
1283,CHEMBL5077699,C[C@@]1(c2cc(NC(=O)c3cnc(C(F)F)cn3)ccc2F)Cn2nc(C#N)cc2C(N)=N1,inactive,440.3890000000002,2.5080799999999996,2.0,7.0,8.602059991327963
1284,CHEMBL5082406,C[C@@]1(c2cc(NC(=O)c3cnc(OCF)cn3)ccc2F)Cn2nc(C#N)cc2C(N)=N1,inactive,438.3980000000002,1.8762800000000002,2.0,8.0,8.920818753952375
1285,CHEMBL5074068,COc1cnc(C(=O)Nc2ccc(F)c([C@]3(C)Cn4nc(C#N)cc4C(N)=N3)c2)cn1,inactive,420.40800000000013,1.5790799999999998,2.0,8.0,8.886056647693163
1286,CHEMBL3261067,Cc1cc(C#N)cnc1C(=O)Nc1ccc(F)c([C@]2(C)CO[C@@](C)(C(F)(F)F)C(N)=N2)c1,intermediate,449.4080000000002,3.5767000000000015,2.0,6.0,7.008773924307505
1287,CHEMBL3261069,Cc1cc(C#N)cnc1C(=O)Nc1ccc(F)c([C@]2(C)CO[C@@](C)(C(F)(F)F)C(N)=N2)n1,intermediate,450.3960000000002,2.9717000000000002,2.0,7.0,8.522878745280337
1288,CHEMBL3261068,Cc1cc(C#N)cnc1C(=O)Nc1cc([C@]2(C)CO[C@@](C)(C(F)(F)F)C(N)=N2)c(F)cn1,inactive,450.3960000000001,2.9717000000000002,2.0,7.0,7.008773924307505
1289,CHEMBL3670365,C[C@@]1(c2nc(NC(=O)c3ncc(C#N)cc3Cl)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1,intermediate,470.8140000000002,3.3166800000000016,2.0,7.0,8.522878745280337
1290,CHEMBL3670368,C[C@@]1(c2nc(NC(=O)c3ncc(C#N)cc3N)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1,inactive,451.3840000000002,2.24548,3.0,8.0,8.301029995663981
1291,CHEMBL3670371,C[C@@]1(c2nc(NC(=O)c3ncc(OC(F)F)cc3Cl)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1,inactive,511.8100000000002,4.046400000000001,2.0,7.0,7.619788758288394
1292,CHEMBL3670372,C[C@@]1(c2nc(NC(=O)c3ncc(Cl)cc3Cl)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1,inactive,480.2490000000002,4.0984000000000025,2.0,6.0,8.0
1293,CHEMBL3670375,C[C@@]1(c2nc(NC(=O)c3ncc(C(F)(F)F)cc3Cl)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1,inactive,513.8010000000002,4.463800000000003,2.0,6.0,8.522878745280337
1294,CHEMBL5070669,C[C@@]1(c2nc(NC(=O)c3ncc(C(F)(F)F)cc3N)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1,inactive,494.37100000000015,3.3926000000000007,3.0,7.0,7.522878745280337
1295,CHEMBL3670385,C[C@@]1(c2nc(NC(=O)c3ncc(C(F)(F)F)nc3N)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1,inactive,495.35900000000015,2.7876000000000003,3.0,8.0,7.585026652029182
1296,CHEMBL3670367,C[C@@]1(c2nc(NC(=O)c3ncc(OCC(F)(F)F)nc3N)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1,active,525.3850000000002,2.7099,3.0,9.0,6.546681659952962
1297,CHEMBL5089745,C[C@@]1(c2nc(NC(=O)c3ncc(OCCF)nc3N)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1,inactive,489.40500000000014,2.1171,3.0,9.0,6.580044251510242
1298,CHEMBL5080033,COCCOc1cnc(C(=O)Nc2ccc(F)c([C@]3(C)CO[C@@](C)(C(F)(F)F)C(N)=N3)n2)c(N)n1,intermediate,501.44100000000026,1.7939999999999998,3.0,10.0,7.638272163982407
1299,CHEMBL3670375,C[C@@]1(c2nc(NC(=O)c3ncc(C(F)(F)F)cc3Cl)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1,inactive,513.8010000000002,4.463800000000003,2.0,6.0,8.522878745280337
1300,CHEMBL3670375,C[C@@]1(c2nc(NC(=O)c3ncc(C(F)(F)F)cc3Cl)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1,intermediate,513.8010000000002,4.463800000000003,2.0,6.0,8.397940008672037
1301,CHEMBL3670375,C[C@@]1(c2nc(NC(=O)c3ncc(C(F)(F)F)cc3Cl)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1,intermediate,513.8010000000002,4.463800000000003,2.0,6.0,8.522878745280337
1302,CHEMBL5093426,C[C@@]1(c2cccc(NC(=O)c3ccc(Br)cn3)c2)CCSC(N)=N1,inactive,405.32100000000014,3.763200000000002,2.0,5.0,8.397940008672037
1303,CHEMBL3261067,Cc1cc(C#N)cnc1C(=O)Nc1ccc(F)c([C@]2(C)CO[C@@](C)(C(F)(F)F)C(N)=N2)c1,inactive,449.4080000000002,3.5767000000000015,2.0,6.0,8.397940008672037
1304,CHEMBL3653341,C[C@@]1(c2cccc(NC(=O)c3ccc(Br)cn3)c2)COCC(N)=N1,active,389.25300000000016,2.699,2.0,5.0,7.769551078621726
1305,CHEMBL3653393,CC1(c2cc(NC(=O)c3ccc(Br)cn3)ccc2F)COCC(N)=N1,intermediate,407.24300000000017,2.8381000000000007,2.0,5.0,8.522878745280337
1306,CHEMBL4128145,C[C@]1(C(F)(F)F)OC[C@@](C)(c2cccc(NC(=O)c3ccc(Br)cn3)c2)N=C1N,inactive,471.27700000000016,4.020000000000002,2.0,5.0,5.935542010773082
1307,CHEMBL3653399,C[C@@]1(c2cccc(NC(=O)c3ccc(Br)cn3)c2)CO[C@@](C)(C(F)(F)F)C(N)=N1,inactive,471.27700000000016,4.020000000000002,2.0,5.0,7.494850021680094
1308,CHEMBL3653404,C[C@@]1(c2cc(NC(=O)c3ncc(Br)cn3)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1,inactive,490.25500000000017,3.554100000000002,2.0,6.0,8.301029995663981
1309,CHEMBL3653403,C[C@@]1(c2cc(NC(=O)c3ncc(C#N)cn3)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1,inactive,436.3690000000002,2.6632800000000003,2.0,7.0,7.619788758288394
1310,CHEMBL3653405,C[C@@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1,inactive,435.3810000000002,3.2682800000000016,2.0,6.0,8.045757490560675
1311,CHEMBL3261067,Cc1cc(C#N)cnc1C(=O)Nc1ccc(F)c([C@]2(C)CO[C@@](C)(C(F)(F)F)C(N)=N2)c1,inactive,449.4080000000002,3.5767000000000015,2.0,6.0,8.522878745280337
1312,CHEMBL5077684,Cc1nc(C#N)cnc1C(=O)Nc1ccc(F)c([C@]2(C)CO[C@@](C)(C(F)(F)F)C(N)=N2)c1,inactive,450.3960000000002,2.9717000000000002,2.0,7.0,6.978810700930062
1313,CHEMBL5073160,C[C@@]1(c2cc(NC(=O)c3ncc(C#N)cc3Cl)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1,inactive,469.8260000000002,3.921680000000001,2.0,6.0,8.397940008672037
1314,CHEMBL5090563,C[C@@]1(c2cc(NC(=O)c3ncc(C#N)cc3N)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1,inactive,450.3960000000002,2.85048,3.0,7.0,8.397940008672037
1315,CHEMBL5075177,COc1cnc(C(=O)Nc2ccc(F)c([C@]3(C)CO[C@@](C)(C(F)(F)F)C(N)=N3)c2)c(C)c1,inactive,454.42400000000015,3.7136200000000024,2.0,6.0,7.769551078621726
1316,CHEMBL5086270,Cc1cc(OC(F)F)cnc1C(=O)Nc1ccc(F)c([C@]2(C)CO[C@@](C)(C(F)(F)F)C(N)=N2)c1,inactive,490.4040000000003,4.306420000000003,2.0,6.0,8.221848749616356
1317,CHEMBL5074449,C[C@@]1(c2cc(NC(=O)c3ncc(OC(F)F)cc3Cl)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1,inactive,510.8220000000002,4.651400000000002,2.0,6.0,8.045757490560675
1318,CHEMBL5085959,C[C@@]1(c2cc(NC(=O)c3ncc(Cl)cc3Cl)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1,inactive,479.2610000000002,4.703400000000002,2.0,5.0,7.657577319177793
1319,CHEMBL3653401,C[C@@]1(c2cc(NC(=O)c3ccc(Br)cn3)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1,inactive,489.26700000000017,4.159100000000002,2.0,5.0,7.657577319177793
1320,CHEMBL3653401,C[C@@]1(c2cc(NC(=O)c3ccc(Br)cn3)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1,inactive,489.26700000000017,4.159100000000002,2.0,5.0,7.657577319177793
1321,CHEMBL3261067,Cc1cc(C#N)cnc1C(=O)Nc1ccc(F)c([C@]2(C)CO[C@@](C)(C(F)(F)F)C(N)=N2)c1,inactive,449.4080000000002,3.5767000000000015,2.0,6.0,8.522878745280337
1322,CHEMBL3261067,Cc1cc(C#N)cnc1C(=O)Nc1ccc(F)c([C@]2(C)CO[C@@](C)(C(F)(F)F)C(N)=N2)c1,inactive,449.4080000000002,3.5767000000000015,2.0,6.0,8.522878745280337
1323,CHEMBL231160,CCN(CCCCCCNC1=CC(=O)C(NCCCCCCN(CC)Cc2ccccc2OC)=CC1=O)Cc1ccccc1OC,inactive,632.8900000000003,6.2674000000000065,2.0,8.0,5.226945306635737
1324,CHEMBL231160,CCN(CCCCCCNC1=CC(=O)C(NCCCCCCN(CC)Cc2ccccc2OC)=CC1=O)Cc1ccccc1OC,active,632.8900000000003,6.2674000000000065,2.0,8.0,4.548213564475709
1325,CHEMBL1642177,COc1cc(/C=C/c2nc3cc(Cl)ccc3c(=O)[nH]2)ccc1-n1cnc(C)c1,inactive,392.8460000000001,4.249620000000003,1.0,4.0,6.180456064458132
1326,CHEMBL1642177,COc1cc(/C=C/c2nc3cc(Cl)ccc3c(=O)[nH]2)ccc1-n1cnc(C)c1,active,392.8460000000001,4.249620000000003,1.0,4.0,5.0
1327,CHEMBL5208951,COc1cc2c(Nc3ccc(C(=O)/C=C/c4nc(C)c(C)nc4C)cc3)ncnc2c(OC)c1OC,inactive,485.54400000000027,5.010560000000004,1.0,9.0,4.573488738635425
1328,CHEMBL5192892,COc1nc(-c2cc(C)c(N[C@@H](C)c3cc(F)cc(F)c3)nn2)ccc1-n1cnc(C)c1,intermediate,436.4660000000001,4.801040000000004,1.0,6.0,8.387216143280265
1329,CHEMBL5206552,COc1nc(-c2cc(C)c(N[C@@H](C)c3cc(F)c(F)c(F)c3)nn2)ccc1-n1cnc(C)c1,inactive,454.45600000000013,4.940140000000004,1.0,6.0,8.275724130399212
1330,CHEMBL5199489,Clc1ccc(/C=N/c2ccc3cn[nH]c3c2)cc1Cl,inactive,290.153,4.620300000000002,1.0,2.0,4.709965388637482
1331,CHEMBL165,Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1,inactive,228.247,2.9738000000000016,3.0,3.0,4.747146969020107
1332,CHEMBL5200462,O=c1cc(/N=N/N=P(CCP(=N/N=N/c2cc(=O)oc3ccccc23)(c2ccccc2)c2ccccc2)(c2ccccc2)c2ccccc2)c2ccccc2o1,active,772.7420000000002,10.301399999999996,0.0,6.0,3.4713789261475925
1333,CHEMBL5209357,Cc1nc(C)c(C(=O)OCCCOC(=O)c2ccccn2)nc1C,inactive,329.356,2.20076,0.0,7.0,4.308564847855938
1334,CHEMBL5196827,O=C(CCN1CCN(Cc2ccccc2)CC1)Nc1ccc2nc3n(c(=O)c2c1)CCC3,intermediate,431.5400000000003,2.4891000000000005,1.0,5.0,5.033389013318065
1335,CHEMBL5208803,CCOC(=O)C(Cc1cn(-c2ccccc2)nn1)(Cc1cn(-c2ccccc2)nn1)NC(C)=O,active,459.51000000000016,2.0712,1.0,7.0,5.09339562827502
1336,CHEMBL5200867,CCCSC(=O)/C=C/c1ccc(O)c(O)c1,intermediate,238.308,2.780800000000002,2.0,4.0,5.399027104313252
1337,CHEMBL5198252,CCCSC(=O)/C=C/c1cc(O)ccc1O,inactive,238.308,2.7808000000000015,2.0,4.0,4.991399828238082
1338,CHEMBL140,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,active,368.3850000000001,3.3699000000000026,2.0,6.0,6.045757490560675
1339,CHEMBL140,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,inactive,368.3850000000001,3.3699000000000026,2.0,6.0,6.0
1340,CHEMBL140,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,inactive,368.3850000000001,3.3699000000000026,2.0,6.0,6.97061622231479
1341,CHEMBL181529,COc1cc(/C=C/c2cc(/C=C/c3ccc(O)c(OC)c3)on2)ccc1O,active,365.38500000000005,4.443800000000003,2.0,6.0,6.860120913598763
1342,CHEMBL5174150,COc1cc(/C=C/c2cc(/C=C/c3ccc(OCC(=O)OC(C)(C)C)c(OC)c3)on2)ccc1OCC(=O)OC(C)(C)C,active,593.6730000000002,6.473600000000006,0.0,10.0,6.0
1343,CHEMBL5195740,COc1cc(/C=C/c2cc(/C=C/c3ccc(OCC(=O)O)c(OC)c3)on2)ccc1OCC(=O)O,inactive,481.4570000000002,3.9594000000000014,2.0,8.0,6.0
1344,CHEMBL180239,COc1cc(/C=C/c2cc(/C=C/c3ccc(O)c(OC)c3)[nH]n2)ccc1O,active,364.401,4.178900000000003,3.0,5.0,6.3223930472795065
1345,CHEMBL5209194,COc1cc(/C=C/c2cc(/C=C/c3ccc(O)c(OC)c3)n(Cc3ccccc3)n2)ccc1O,active,454.5260000000001,5.700600000000007,2.0,5.0,6.0
1346,CHEMBL258741,COc1cc(/C=C/c2cc(/C=C/c3ccc(O)c(OC)c3)n(-c3ccccc3)n2)ccc1O,active,440.4990000000001,5.641500000000006,2.0,5.0,6.0
1347,CHEMBL5189854,COc1cc(/C=C/c2cc(/C=C/c3ccc(O)c(OC)c3)n(-c3ccc([N+](=O)[O-])cc3)n2)ccc1O,active,485.49600000000015,5.549700000000006,2.0,7.0,6.0
1348,CHEMBL5200280,COc1cc(/C=C/c2cc(/C=C/c3ccc(O)c(OC)c3)n(-c3ccc(Cl)nn3)n2)ccc1O,intermediate,476.92000000000013,5.084900000000005,2.0,7.0,6.0
1349,CHEMBL5176644,COc1cc(/C=C/c2cc(/C=C/c3ccc(O)c(OC)c3)n(-c3ccc(C)cc3)n2)ccc1O,intermediate,454.5260000000001,5.949920000000007,2.0,5.0,6.0
1350,CHEMBL5175279,COc1cc(/C=C/c2cc(/C=C/c3ccc(O)c(OC)c3)n(-c3ccc(C(C)C)cc3)n2)ccc1O,intermediate,482.58000000000015,6.764900000000008,2.0,5.0,6.0
1351,CHEMBL140,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,intermediate,368.3850000000001,3.3699000000000026,2.0,6.0,4.698970004336019
1352,CHEMBL181529,COc1cc(/C=C/c2cc(/C=C/c3ccc(O)c(OC)c3)on2)ccc1O,intermediate,365.38500000000005,4.443800000000003,2.0,6.0,5.130768280269024
1353,CHEMBL5174150,COc1cc(/C=C/c2cc(/C=C/c3ccc(OCC(=O)OC(C)(C)C)c(OC)c3)on2)ccc1OCC(=O)OC(C)(C)C,intermediate,593.6730000000002,6.473600000000006,0.0,10.0,4.3979400086720375
1354,CHEMBL5195740,COc1cc(/C=C/c2cc(/C=C/c3ccc(OCC(=O)O)c(OC)c3)on2)ccc1OCC(=O)O,inactive,481.4570000000002,3.9594000000000014,2.0,8.0,4.85078088734462
1355,CHEMBL180239,COc1cc(/C=C/c2cc(/C=C/c3ccc(O)c(OC)c3)[nH]n2)ccc1O,intermediate,364.401,4.178900000000003,3.0,5.0,5.013228265733755
1356,CHEMBL5209194,COc1cc(/C=C/c2cc(/C=C/c3ccc(O)c(OC)c3)n(Cc3ccccc3)n2)ccc1O,intermediate,454.5260000000001,5.700600000000007,2.0,5.0,4.939302159646388
1357,CHEMBL258741,COc1cc(/C=C/c2cc(/C=C/c3ccc(O)c(OC)c3)n(-c3ccccc3)n2)ccc1O,intermediate,440.4990000000001,5.641500000000006,2.0,5.0,4.94692155651658
1358,CHEMBL5189854,COc1cc(/C=C/c2cc(/C=C/c3ccc(O)c(OC)c3)n(-c3ccc([N+](=O)[O-])cc3)n2)ccc1O,intermediate,485.49600000000015,5.549700000000006,2.0,7.0,5.207608310501746
1359,CHEMBL5200280,COc1cc(/C=C/c2cc(/C=C/c3ccc(O)c(OC)c3)n(-c3ccc(Cl)nn3)n2)ccc1O,intermediate,476.92000000000013,5.084900000000005,2.0,7.0,5.267606240177032
1360,CHEMBL5176644,COc1cc(/C=C/c2cc(/C=C/c3ccc(O)c(OC)c3)n(-c3ccc(C)cc3)n2)ccc1O,intermediate,454.5260000000001,5.949920000000007,2.0,5.0,5.060480747381382
1361,CHEMBL5175279,COc1cc(/C=C/c2cc(/C=C/c3ccc(O)c(OC)c3)n(-c3ccc(C(C)C)cc3)n2)ccc1O,active,482.58000000000015,6.764900000000008,2.0,5.0,5.161150909262744
1362,CHEMBL492807,COc1cc(/C=C/c2cc(/C=C/c3ccc(O)c(OC)c3)n(C)n2)ccc1O,intermediate,378.42800000000005,4.189300000000004,2.0,5.0,4.982966660701219
1363,CHEMBL5205561,COc1cc(/C=C/c2cc(/C=C/c3ccc(O)c(OC)c3)n(CCO)n2)ccc1O,active,408.4540000000001,3.6446000000000027,3.0,6.0,4.749579997691106
1364,CHEMBL258632,COc1cc(/C=C/c2cc(/C=C/c3ccc(O)c(OC)c3)n(-c3cccc([N+](=O)[O-])c3)n2)ccc1O,active,485.49600000000015,5.549700000000006,2.0,7.0,4.82102305270683
1365,CHEMBL5183237,COc1cc(/C=C/c2cc(/C=C/c3ccc(O)c(OC)c3)n(-c3cc(Cl)cc(Cl)c3)n2)ccc1O,active,509.3890000000002,6.948300000000006,2.0,5.0,5.200659450546418
1366,CHEMBL181529,COc1cc(/C=C/c2cc(/C=C/c3ccc(O)c(OC)c3)on2)ccc1O,active,365.38500000000005,4.443800000000003,2.0,6.0,5.167491087293763
